timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558847517133,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847517134,0,ProcessCpuLoad,,0.1050397789233667,,,true,,0,0,0,0,0,0,0
1558847517134,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847517134,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847517135,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847517135,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847517135,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847518141,0,HeapMemoryUsed,,1.299650672E9,,,true,,0,0,0,0,0,0,0
1558847518141,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847518142,0,ProcessCpuLoad,,0.09227470632418794,,,true,,0,0,0,0,0,0,0
1558847518142,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847518142,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847518142,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847518142,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847518143,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847519148,0,HeapMemoryUsed,,1.471425008E9,,,true,,0,0,0,0,0,0,0
1558847519148,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847519149,0,ProcessCpuLoad,,0.08332981657935187,,,true,,0,0,0,0,0,0,0
1558847519149,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847519149,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847519149,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847519149,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847519149,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847520154,0,HeapMemoryUsed,,4.69083872E8,,,true,,0,0,0,0,0,0,0
1558847520154,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847520155,0,ProcessCpuLoad,,0.0941574706725484,,,true,,0,0,0,0,0,0,0
1558847520155,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847520155,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558847520155,0,Scavenge CollectionTime,,14.0,,,true,,0,0,0,0,0,0,0
1558847520155,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847520155,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847521161,0,HeapMemoryUsed,,6.46058704E8,,,true,,0,0,0,0,0,0,0
1558847521161,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847521161,0,ProcessCpuLoad,,0.10243768745423856,,,true,,0,0,0,0,0,0,0
1558847521161,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847521162,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847521162,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847521162,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847521162,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847522166,0,HeapMemoryUsed,,8.19073256E8,,,true,,0,0,0,0,0,0,0
1558847522166,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
