timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558849525736,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849525736,0,ProcessCpuLoad,,0.5463401370517045,,,true,,0,0,0,0,0,0,0
1558849525737,0,ThreadCount,,78.0,,,true,,0,0,0,0,0,0,0
1558849525737,0,Scavenge CollectionCount,,2.0,,,true,,0,0,0,0,0,0,0
1558849525738,0,Scavenge CollectionTime,,8.0,,,true,,0,0,0,0,0,0,0
1558849525738,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849525739,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849526742,0,HeapMemoryUsed,,3.08724232E8,,,true,,0,0,0,0,0,0,0
1558849526743,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849526743,0,ProcessCpuLoad,,0.5488474122398384,,,true,,0,0,0,0,0,0,0
1558849526744,0,ThreadCount,,87.0,,,true,,0,0,0,0,0,0,0
1558849526744,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849526745,0,Scavenge CollectionTime,,5.0,,,true,,0,0,0,0,0,0,0
1558849526745,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849526746,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849527749,0,HeapMemoryUsed,,3.5253616E7,,,true,,0,0,0,0,0,0,0
1558849527750,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849527751,0,ProcessCpuLoad,,0.5377466623653779,,,true,,0,0,0,0,0,0,0
1558849527751,0,ThreadCount,,87.0,,,true,,0,0,0,0,0,0,0
1558849527752,0,Scavenge CollectionCount,,2.0,,,true,,0,0,0,0,0,0,0
1558849527752,0,Scavenge CollectionTime,,7.0,,,true,,0,0,0,0,0,0,0
1558849527752,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849527753,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849528756,0,HeapMemoryUsed,,2.69264952E8,,,true,,0,0,0,0,0,0,0
1558849528757,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849528758,0,ProcessCpuLoad,,0.5391250233337702,,,true,,0,0,0,0,0,0,0
1558849528758,0,ThreadCount,,88.0,,,true,,0,0,0,0,0,0,0
1558849528758,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849528759,0,Scavenge CollectionTime,,3.0,,,true,,0,0,0,0,0,0,0
1558849528759,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849528759,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849529762,0,HeapMemoryUsed,,4.09994672E8,,,true,,0,0,0,0,0,0,0
1558849529763,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849529764,0,ProcessCpuLoad,,0.5175188466871077,,,true,,0,0,0,0,0,0,0
1558849529764,0,ThreadCount,,102.0,,,true,,0,0,0,0,0,0,0
1558849529765,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849529765,0,Scavenge CollectionTime,,3.0,,,true,,0,0,0,0,0,0,0
1558849529766,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849529766,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849530769,0,HeapMemoryUsed,,5.2160672E7,,,true,,0,0,0,0,0,0,0
1558849530770,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849530771,0,ProcessCpuLoad,,0.5265977415606471,,,true,,0,0,0,0,0,0,0
1558849530771,0,ThreadCount,,109.0,,,true,,0,0,0,0,0,0,0
1558849530771,0,Scavenge CollectionCount,,2.0,,,true,,0,0,0,0,0,0,0
1558849530772,0,Scavenge CollectionTime,,9.0,,,true,,0,0,0,0,0,0,0
